ID_CLIENTE;SAFRA_REF;DATA_EMISSAO_DOCUMENTO;DATA_PAGAMENTO;DATA_VENCIMENTO;VALOR_A_PAGAR;TAXA
3660744270380078352;2019-08;2019-08-05;2019-12-30;2019-12-05;945.6;5.99
3660744270380078352;2019-08;2019-08-13;2019-09-04;2019-09-04;34235.71;5.99
1891145854263312840;2019-07;2019-07-28;2019-08-22;2019-08-22;7684.25;6.99
1551531256789550891;2019-07;2019-07-28;2019-08-13;2019-08-13;42555.4;4.99
1551531256789550891;2019-08;2019-08-05;2019-08-20;2019-08-21;42492.05;4.99
5042877476420217533;2019-07;2019-07-28;2019-08-19;2019-08-19;19147.24;5.99
6521201759558790083;2019-07;2019-07-28;2019-08-27;2019-08-27;33919.02;4.99
1683619849073499603;2019-07;2019-07-28;2019-08-13;2019-08-13;30040.0;11.99
1683619849073499603;2019-07;2019-07-29;2019-08-14;2019-08-14;42586.0;11.99
1683619849073499603;2019-08;2019-08-16;2019-09-02;2019-09-02;30214.5;11.99
2493688222671282470;2019-07;2019-07-28;2019-08-27;2019-08-27;15010.0;4.99
2493688222671282470;2019-08;2019-08-01;2019-09-02;2019-09-02;14992.0;4.99
2493688222671282470;2019-08;2019-08-14;2019-09-13;2019-09-13;14930.0;4.99
4090195792518021727;2019-07;2019-07-28;2019-08-13;2019-08-14;29951.13;6.99
1958660709350677213;2019-07;2019-07-28;2019-08-13;2019-08-13;16891.49;4.99
1958660709350677213;2019-08;2019-08-09;2019-08-26;2019-08-26;12108.1;4.99
1958660709350677213;2019-08;2019-08-09;2019-08-26;2019-08-26;11930.46;4.99
1958660709350677213;2019-08;2019-08-12;2019-08-28;2019-08-28;11930.55;4.99
4530631557358349711;2019-07;2019-07-28;2019-08-16;2019-08-16;30542.7;5.99
4530631557358349711;2019-08;2019-08-11;2019-08-28;2019-08-28;61055.5;5.99
5078307295214858596;2019-07;2019-07-28;2019-08-27;2019-11-01;86907.48;5.99
5078307295214858596;2019-07;2019-07-28;2019-08-27;2019-11-01;89029.63;5.99
5078307295214858596;2019-08;2019-08-08;2019-09-11;2019-11-18;90974.95;5.99
5078307295214858596;2019-08;2019-08-15;2019-09-11;2019-11-18;94180.3;5.99
5958664040344043635;2019-07;2019-07-28;2019-08-12;2019-08-14;15853.06;4.99
7637066986811047950;2019-07;2019-07-28;2019-08-20;2019-08-20;51079.34;5.99
7637066986811047950;2019-07;2019-07-31;2019-08-21;2019-08-21;54778.14;5.99
7637066986811047950;2019-08;2019-08-06;2019-08-27;2019-08-27;35439.84;5.99
7787306805605072964;2019-07;2019-07-28;2019-08-14;2019-08-26;19514.5;6.99
7787306805605072964;2019-08;2019-08-05;2019-09-11;2019-09-03;19363.5;6.99
7787306805605072964;2019-08;2019-08-05;2019-09-11;2019-09-06;15883.5;6.99
7787306805605072964;2019-08;2019-08-05;2019-08-21;2019-09-10;65272.0;6.99
7787306805605072964;2019-08;2019-08-15;2019-09-12;2019-09-13;7835.21;6.99
4489904752023469353;2019-07;2019-07-28;2019-08-26;2019-08-26;42240.0;5.99
4489904752023469353;2019-08;2019-08-06;2019-09-09;2019-09-06;46606.69;5.99
4489904752023469353;2019-08;2019-08-16;2019-09-10;2019-09-10;42443.84;5.99
5547032541615425352;2019-07;2019-07-28;2019-08-26;2019-08-26;29150.0;6.99
5547032541615425352;2019-07;2019-07-31;2019-08-29;2019-08-29;29150.0;6.99
5547032541615425352;2019-08;2019-08-08;2019-09-06;2019-09-06;29110.0;6.99
7395696797140470088;2019-07;2019-07-28;2019-08-14;2019-08-15;43326.21;5.99
7395696797140470088;2019-08;2019-08-12;2019-08-30;2019-08-30;59394.65;5.99
4785355632922927313;2019-07;2019-07-28;2019-08-14;2019-08-14;22438.3;4.99
4785355632922927313;2019-08;2019-08-05;2020-03-24;2019-09-05;1182.0;4.99
4785355632922927313;2019-08;2019-08-08;2019-08-26;2019-08-26;21662.43;4.99
4785355632922927313;2019-08;2019-08-14;2019-09-02;2019-09-02;21917.77;4.99
2006188298374001315;2019-07;2019-07-28;2019-08-13;2019-08-13;78386.9;6.99
2006188298374001315;2019-08;2019-08-05;2019-08-21;2019-08-21;74396.45;6.99
7142043104834932013;2019-07;2019-07-29;2019-09-30;2019-09-05;4923.82;6.99
7142043104834932013;2019-07;2019-07-29;2019-09-30;2019-09-05;11153.82;6.99
7142043104834932013;2019-08;2019-08-11;2019-08-29;2019-08-27;52494.23;6.99
7142043104834932013;2019-08;2019-08-11;2019-08-29;2019-08-27;57694.23;6.99
7330131219998265639;2019-07;2019-07-29;2019-08-14;2019-08-14;95581.75;4.99
7330131219998265639;2019-08;2019-08-05;2019-09-02;2019-09-05;1182.0;4.99
7330131219998265639;2019-08;2019-08-05;2019-08-21;2019-08-21;79030.0;4.99
7330131219998265639;2019-08;2019-08-08;2019-08-26;2019-08-26;76150.55;4.99
4858887739802767402;2019-07;2019-07-29;2019-08-14;2019-08-14;39495.45;6.99
4858887739802767402;2019-08;2019-08-01;2019-08-19;2019-08-19;72843.86;6.99
4858887739802767402;2019-08;2019-08-04;2019-08-20;2019-08-20;81383.05;6.99
7176848230239877915;2019-07;2019-07-29;2019-08-13;2019-08-14;26129.76;5.99
6330043096034525408;2019-07;2019-07-29;2019-09-10;2019-09-05;;8.99
6330043096034525408;2019-08;2019-08-15;2019-09-05;2019-09-04;22475.31;8.99
4562495119288161876;2019-07;2019-07-29;2019-08-28;2019-08-28;45975.0;5.99
186296161813079768;2019-07;2019-07-29;2019-09-27;2019-09-05;768.25;6.99
8559143756893267192;2019-07;2019-07-29;2019-08-14;2019-08-14;135742.05;6.99
8559143756893267192;2019-08;2019-08-04;2019-08-20;2019-08-20;135742.5;6.99
744649452655516193;2019-07;2019-07-29;2019-09-10;2019-09-10;3038.24;6.99
6927178425683104769;2019-07;2019-07-29;2019-08-14;2019-08-14;31546.5;5.99
6927178425683104769;2019-08;2019-08-02;2019-08-20;2019-08-20;50422.26;5.99
6927178425683104769;2019-08;2019-08-02;2019-08-20;2019-08-20;65663.24;5.99
6927178425683104769;2019-08;2019-08-04;2019-08-21;2019-08-21;64162.99;5.99
6927178425683104769;2019-08;2019-08-06;2019-09-20;2019-09-20;1000.0;5.99
6927178425683104769;2019-08;2019-08-13;2019-08-29;2019-08-29;34364.25;5.99
3095686599956852697;2019-07;2019-07-29;2019-08-15;2019-08-15;59542.3;5.99
3832944730982767714;2019-07;2019-07-29;2019-08-23;2019-08-23;51508.48;4.99
3118683330911759410;2019-07;2019-07-29;2019-08-14;2019-08-14;106871.25;4.99
3118683330911759410;2019-08;2019-08-07;2019-08-23;2019-08-23;89508.2;4.99
5726884001073147293;2019-07;2019-07-29;2019-08-14;2019-08-14;72514.7;11.99
7141263195360679278;2019-07;2019-07-29;2019-08-19;2019-08-19;38327.6;6.99
7141263195360679278;2019-08;2019-08-11;2019-09-02;2019-09-02;52078.35;6.99
8195468623809753777;2019-07;2019-07-29;2019-08-13;2019-08-14;46687.35;8.99
8195468623809753777;2019-08;2019-08-06;2019-08-26;2019-08-26;64925.2;8.99
1741049493106216406;2019-07;2019-07-29;2019-08-14;2019-08-14;90796.0;6.99
1741049493106216406;2019-08;2019-08-06;2019-08-22;2019-08-22;72627.95;6.99
1741049493106216406;2019-08;2019-08-15;2019-09-02;2019-09-02;53140.95;6.99
312543480920432545;2019-07;2019-07-29;2019-08-13;2019-08-14;20205.5;5.99
312543480920432545;2019-08;2019-08-05;2019-08-20;2019-08-21;20205.5;5.99
312543480920432545;2019-08;2019-08-15;2019-09-02;2019-09-02;20065.5;5.99
2684293212741157926;2019-07;2019-07-29;2019-08-14;2019-08-14;19439.85;6.99
9156666134024889730;2019-07;2019-07-29;2019-08-16;2019-08-13;65.1;4.99
8596605705893456305;2019-07;2019-07-29;2019-08-16;2019-08-16;97565.5;4.99
8596605705893456305;2019-07;2019-07-30;2019-08-19;2019-08-19;102620.27;4.99
8596605705893456305;2019-08;2019-08-13;2019-09-02;2019-09-02;99237.08;4.99
8576047157867370630;2019-07;2019-07-29;2019-10-17;2019-09-05;722.63;6.99
8576047157867370630;2019-08;2019-08-01;2019-08-23;2019-08-23;39855.85;6.99
1097345589386012260;2019-07;2019-07-29;2019-08-23;2019-08-23;18353.16;5.99
1097345589386012260;2019-08;2019-08-11;2019-09-05;2019-09-05;17980.94;5.99
1097345589386012260;2019-08;2019-08-14;2019-09-09;2019-09-09;30359.11;5.99
5799279645678609726;2019-07;2019-07-29;2019-08-15;2019-08-15;56743.3;4.99
5799279645678609726;2019-08;2019-08-05;2019-09-05;2019-09-05;709.2;4.99
5799279645678609726;2019-08;2019-08-15;2019-09-02;2019-09-02;91009.25;4.99
3258345688897172820;2019-07;2019-07-29;2019-08-23;2019-08-19;43119.19;5.99
3258345688897172820;2019-08;2019-08-03;2019-09-02;2019-08-27;18926.97;5.99
3258345688897172820;2019-08;2019-08-05;2019-08-28;2019-08-26;17028.45;5.99
3258345688897172820;2019-08;2019-08-12;2019-09-09;2019-09-02;30655.96;5.99
3258345688897172820;2019-08;2019-08-16;2019-09-11;2019-09-06;19303.91;5.99
4089244710305890246;2019-07;2019-07-29;2019-08-21;2019-09-03;109200.0;6.99
1454789421854453615;2019-07;2019-07-30;2019-08-15;2019-08-15;43345.1;6.99
1454789421854453615;2019-08;2019-08-02;2019-08-19;2019-08-19;38058.25;6.99
8248484932270772248;2019-07;2019-07-30;2019-08-06;2019-08-14;52.0;5.99
5753677550753111444;2019-07;2019-07-30;2019-08-15;2019-08-15;43194.85;6.99
5753677550753111444;2019-08;2019-08-05;2019-09-05;2019-09-05;591.0;6.99
5753677550753111444;2019-08;2019-08-07;2019-08-23;2019-08-23;32155.8;6.99
5753677550753111444;2019-08;2019-08-16;2019-09-02;2019-09-02;50965.4;6.99
1998941557906036376;2019-07;2019-07-30;2019-08-16;2019-08-16;30550.0;11.99
1998941557906036376;2019-08;2019-08-08;2019-08-26;2019-08-26;30198.2;11.99
5791518044186095039;2019-07;2019-07-30;2019-08-16;2019-08-16;19995.23;4.99
5136739522477907100;2019-07;2019-07-30;2019-08-22;2019-08-21;105191.24;5.99
5136739522477907100;2019-08;2019-08-07;2019-08-30;2019-08-29;111294.11;5.99
5136739522477907100;2019-08;2019-08-16;2019-09-09;2019-09-09;105635.38;5.99
7816319470107777265;2019-07;2019-07-30;2019-09-13;2019-09-13;7033.45;4.99
7816319470107777265;2019-07;2019-07-31;2019-08-26;2019-08-26;105073.5;4.99
3382609338395832683;2019-07;2019-07-30;2019-08-16;2019-08-16;95249.5;5.99
1182975716201409626;2019-07;2019-07-30;2019-08-16;2019-08-16;32371.55;6.99
1182975716201409626;2019-08;2019-08-05;2019-09-05;2019-09-05;1182.0;6.99
1182975716201409626;2019-08;2019-08-08;2019-08-26;2019-08-26;32507.14;6.99
7108899417216809461;2019-07;2019-07-30;2019-08-26;2019-08-19;59255.91;6.99
2762573180349093009;2019-07;2019-07-30;2019-08-28;2019-08-28;174155.6;4.99
3634047863995720708;2019-07;2019-07-30;2019-08-26;2019-08-26;18684.13;5.99
5274777191770957761;2019-07;2019-07-30;2019-09-09;2019-09-09;3449.84;6.99
8374461419511631785;2019-07;2019-07-30;2019-08-16;2019-08-16;94076.1;5.99
8374461419511631785;2019-08;2019-08-02;2019-08-19;2019-08-19;93575.4;5.99
8374461419511631785;2019-08;2019-08-12;2019-08-28;2019-08-28;62994.0;5.99
6056959220685085102;2019-07;2019-07-30;2019-08-12;2019-08-14;57976.35;4.99
6056959220685085102;2019-08;2019-08-01;2019-08-15;2019-08-16;54051.36;4.99
6056959220685085102;2019-08;2019-08-01;2019-08-16;2019-08-16;57191.5;4.99
5931905128207886847;2019-07;2019-07-30;2019-08-28;2019-08-29;31750.0;5.99
5897410907783139228;2019-07;2019-07-31;2019-08-16;2019-08-16;17041.16;6.99
5897410907783139228;2019-08;2019-08-01;2019-08-19;2019-08-19;21232.7;6.99
5897410907783139228;2019-08;2019-08-05;2019-08-21;2019-08-21;16900.48;6.99
5897410907783139228;2019-08;2019-08-06;2019-08-22;2019-08-22;14324.7;6.99
5897410907783139228;2019-08;2019-08-06;2019-08-22;2019-08-22;23874.51;6.99
5897410907783139228;2019-08;2019-08-08;2019-08-26;2019-08-26;21025.6;6.99
5897410907783139228;2019-08;2019-08-12;2019-08-28;2019-08-28;24787.6;6.99
5897410907783139228;2019-08;2019-08-15;2019-09-02;2019-09-02;21310.95;6.99
5460280878923715699;2019-07;2019-07-31;2019-08-16;2019-08-16;9215.61;8.99
3592639146446725280;2019-07;2019-07-31;2019-09-05;2019-08-16;7504.83;5.99
3592639146446725280;2019-07;2019-07-31;2019-08-27;2019-08-16;9060.83;5.99
1777508458351542706;2019-07;2019-07-31;2019-08-22;2019-10-21;126031.5;4.99
1777508458351542706;2019-08;2019-08-11;2019-09-06;2019-11-04;125861.4;4.99
6031976689490342098;2019-07;2019-07-31;2019-08-19;2019-08-19;48935.85;6.99
6031976689490342098;2019-08;2019-08-08;2019-08-26;2019-08-26;32735.0;6.99
2508429106201166689;2019-07;2019-07-31;2019-08-19;2019-08-19;14903.2;8.99
2508429106201166689;2019-08;2019-08-15;2019-09-02;2019-09-02;46287.12;8.99
798425422240919854;2019-07;2019-07-31;2019-08-16;2019-08-16;44976.0;4.99
798425422240919854;2019-08;2019-08-11;2019-08-27;2019-08-27;37468.2;4.99
6662531979151878793;2019-07;2019-07-31;2019-08-16;2019-08-16;;5.99
6662531979151878793;2019-08;2019-08-06;2019-08-22;2019-08-22;24303.6;5.99
6662531979151878793;2019-08;2019-08-11;2019-08-27;2019-08-27;24303.6;5.99
2371917341091102894;2019-07;2019-07-31;2019-08-20;2019-08-20;15584.51;6.99
2371917341091102894;2019-08;2019-08-14;2019-09-03;2019-09-03;15785.37;6.99
8500889177765218320;2019-07;2019-07-31;2019-08-16;2019-08-19;15190.0;5.99
5481711897502154955;2019-07;2019-07-31;2019-08-26;2019-08-26;37188.53;4.99
5481711897502154955;2019-08;2019-08-06;2019-09-02;2019-09-02;36565.84;4.99
5481711897502154955;2019-08;2019-08-07;2019-09-02;2019-09-02;21057.14;4.99
5481711897502154955;2019-08;2019-08-16;2019-09-10;2019-09-10;81778.13;4.99
4817816966382229074;2019-07;2019-07-31;2019-08-26;2019-08-26;48243.03;4.99
4817816966382229074;2019-08;2019-08-04;2019-08-29;2019-08-29;66038.39;4.99
4817816966382229074;2019-08;2019-08-11;2019-09-06;2019-09-06;65857.35;4.99
4817816966382229074;2019-08;2019-08-16;2019-09-10;2019-09-10;51889.94;4.99
7105441534376526569;2019-07;2019-07-31;2019-09-11;2019-09-11;115786.22;8.99
6795467882769787169;2019-07;2019-07-31;2019-08-27;2019-08-27;12098.04;5.99
6795467882769787169;2019-08;2019-08-14;2019-09-10;2019-09-10;58900.85;5.99
6795467882769787169;2019-08;2019-08-15;2019-09-10;2019-09-10;;5.99
2768068015169423097;2019-07;2019-07-31;2019-08-26;2019-08-26;31982.0;11.99
7041489327620930099;2019-07;2019-07-31;2019-08-19;2019-08-19;12788.28;4.99
7595945751692012281;2019-07;2019-07-31;2019-08-19;2019-08-19;39863.6;6.99
7595945751692012281;2019-08;2019-08-06;2019-08-23;2019-08-23;39636.9;6.99
7595945751692012281;2019-08;2019-08-14;2019-09-02;2019-09-02;37031.44;6.99
7405858498198031046;2019-08;2019-08-01;2019-08-23;2019-08-23;15780.0;5.99
6242636379248496392;2019-08;2019-08-01;2019-08-19;2019-08-19;28995.05;8.99
6242636379248496392;2019-08;2019-08-12;2019-08-27;2019-09-02;14574.21;8.99
510795635145114083;2019-08;2019-08-01;2019-08-19;2019-08-19;32904.6;11.99
510795635145114083;2019-08;2019-08-06;2019-08-22;2019-08-22;16317.9;11.99
510795635145114083;2019-08;2019-08-11;2019-08-27;2019-08-27;16417.65;11.99
510795635145114083;2019-08;2019-08-15;2019-09-02;2019-09-02;32904.4;11.99
510795635145114083;2019-08;2019-08-15;2019-09-02;2019-09-02;20078.1;11.99
7686361238195690925;2019-08;2019-08-01;2019-08-19;2019-08-19;15208.85;11.99
7686361238195690925;2019-08;2019-08-01;2019-08-19;2019-08-19;36456.9;11.99
7686361238195690925;2019-08;2019-08-12;2019-08-28;2019-08-28;15208.75;11.99
7686361238195690925;2019-08;2019-08-15;2019-09-02;2019-09-02;37662.9;11.99
226405871752897670;2019-08;2019-08-01;2019-08-19;2019-08-19;33875.0;5.99
226405871752897670;2019-08;2019-08-07;2019-08-23;2019-08-23;14705.0;5.99
226405871752897670;2019-08;2019-08-13;2019-08-29;2019-08-29;38820.0;5.99
1711114950158155307;2019-08;2019-08-01;2019-08-19;2019-08-19;14907.75;4.99
1711114950158155307;2019-08;2019-08-08;2019-08-26;2019-08-26;14908.65;4.99
1711114950158155307;2019-08;2019-08-13;2019-08-29;2019-08-29;20889.5;4.99
710593997981520423;2019-08;2019-08-01;2019-08-19;2019-08-19;40058.3;4.99
3093415403379897112;2019-08;2019-08-01;2019-08-19;2019-08-19;11888.0;5.99
3093415403379897112;2019-08;2019-08-06;2019-08-26;2019-08-26;73324.99;5.99
3093415403379897112;2019-08;2019-08-16;2019-09-02;2019-09-02;35235.0;5.99
5883155883105348987;2019-08;2019-08-01;2019-08-19;2019-08-19;40973.7;8.99
5883155883105348987;2019-08;2019-08-16;2019-09-02;2019-09-02;23377.5;8.99
2805743565496207618;2019-08;2019-08-01;2019-08-26;2019-08-26;44313.97;6.99
2805743565496207618;2019-08;2019-08-05;2019-08-30;2019-08-30;19068.16;6.99
1951407691087813358;2019-08;2019-08-01;2019-08-19;2019-08-19;30404.4;6.99
1951407691087813358;2019-08;2019-08-05;2019-09-05;2019-09-05;1182.0;6.99
1951407691087813358;2019-08;2019-08-05;2019-08-21;2019-08-21;36542.4;6.99
3668905663669864663;2019-08;2019-08-01;2019-08-19;2019-08-19;68284.6;5.99
3668905663669864663;2019-08;2019-08-15;2019-09-02;2019-09-02;62294.5;5.99
5810778736737569699;2019-08;2019-08-01;2019-08-16;2019-08-16;49430.34;8.99
8522044805243541048;2019-08;2019-08-01;2019-08-19;2019-08-19;14883.75;5.99
8522044805243541048;2019-08;2019-08-04;2019-08-20;2019-08-20;77464.5;5.99
1874361799315286610;2019-08;2019-08-01;2019-08-19;2019-08-19;15975.55;5.99
5602023133976834072;2019-08;2019-08-02;2019-08-21;2019-08-21;112898.85;6.99
5602023133976834072;2019-08;2019-08-09;2019-08-26;2019-08-26;64693.8;6.99
1953058402621337677;2019-08;2019-08-02;2019-08-20;2019-08-20;193738.0;6.99
1953058402621337677;2019-08;2019-08-04;2019-08-22;2019-08-22;191797.5;6.99
7810985951121711480;2019-08;2019-08-02;2019-08-17;2019-08-22;19312.5;8.99
7810985951121711480;2019-08;2019-08-07;2019-08-22;2019-08-23;30725.0;8.99
4820852183212661131;2019-08;2019-08-02;2019-08-19;2019-08-19;53337.8;5.99
4820852183212661131;2019-08;2019-08-09;2019-08-26;2019-08-26;70491.0;5.99
3027683745465216663;2019-08;2019-08-02;2019-08-26;2019-08-26;65706.58;5.99
3027683745465216663;2019-08;2019-08-12;2019-09-03;2019-09-03;36083.57;5.99
3027683745465216663;2019-08;2019-08-14;2019-09-05;2019-09-05;68588.16;5.99
6217788509719675691;2019-08;2019-08-02;2019-08-26;2019-08-21;85878.9;5.99
6217788509719675691;2019-08;2019-08-05;2019-08-26;2019-08-26;60283.76;5.99
6217788509719675691;2019-08;2019-08-09;2019-09-02;2019-08-28;64296.33;5.99
3631603567749349715;2019-08;2019-08-02;2019-08-23;2019-08-26;84003.05;11.99
3632378524835692731;2019-08;2019-08-02;2019-08-19;2019-08-19;18180.0;6.99
3632378524835692731;2019-08;2019-08-03;2019-08-21;2019-08-21;48938.58;6.99
3632378524835692731;2019-08;2019-08-05;2019-08-22;2019-08-22;30226.84;6.99
3632378524835692731;2019-08;2019-08-07;2019-08-26;2019-08-26;30226.84;6.99
3632378524835692731;2019-08;2019-08-08;2019-08-26;2019-08-26;18180.0;6.99
3632378524835692731;2019-08;2019-08-09;2019-08-26;2019-08-26;11995.06;6.99
3632378524835692731;2019-08;2019-08-14;2019-09-02;2019-09-02;45930.9;6.99
8552039412779393821;2019-08;2019-08-02;2019-09-06;2019-09-06;7707.84;4.99
8552039412779393821;2019-08;2019-08-15;2019-09-19;2019-09-19;7707.84;4.99
2146740087301789516;2019-08;2019-08-02;2019-09-02;2019-09-02;32490.0;6.99
5271591321704178730;2019-08;2019-08-02;2019-08-19;2019-08-19;65065.37;5.99
5271591321704178730;2019-08;2019-08-07;2019-08-23;2019-08-23;80991.43;5.99
940214356651040716;2019-08;2019-08-03;2019-08-20;2019-08-20;30493.84;6.99
940214356651040716;2019-08;2019-08-06;2019-08-26;2019-08-26;18845.4;6.99
8287608084245946173;2019-08;2019-08-04;2019-08-21;2019-08-21;19231.64;6.99
8287608084245946173;2019-08;2019-08-08;2019-08-26;2019-08-26;33477.8;6.99
8287608084245946173;2019-08;2019-08-11;2019-08-27;2019-08-27;19248.05;6.99
4571290108043699959;2019-08;2019-08-04;2019-08-20;2019-08-20;12287.2;5.99
4571290108043699959;2019-08;2019-08-04;2019-08-23;2019-08-23;29856.24;5.99
4571290108043699959;2019-08;2019-08-04;2019-08-21;2019-08-23;30156.24;5.99
4571290108043699959;2019-08;2019-08-06;2019-08-26;2019-08-26;48786.27;5.99
4571290108043699959;2019-08;2019-08-12;2019-09-02;2019-09-02;18127.92;5.99
4571290108043699959;2019-08;2019-08-15;2019-09-03;2019-09-03;30277.64;5.99
3275327267689584006;2019-08;2019-08-04;2019-08-26;2019-08-26;112666.72;6.99
3275327267689584006;2019-08;2019-08-05;2019-10-24;2019-10-07;1182.0;6.99
8911073840712901131;2019-08;2019-08-04;2019-08-20;2019-08-20;41795.5;4.99
1033361676287635885;2019-08;2019-08-04;2019-09-09;2019-09-09;14945.0;6.99
1033361676287635885;2019-08;2019-08-07;2019-09-12;2019-09-12;14945.0;6.99
1033361676287635885;2019-08;2019-08-15;2019-09-20;2019-09-20;29890.0;6.99
1033361676287635885;2019-08;2019-08-15;2019-09-20;2019-09-20;14945.0;6.99
8505870778358741102;2019-08;2019-08-04;2019-08-23;2019-08-26;96080.93;8.99
8505870778358741102;2019-08;2019-08-04;2019-08-26;2019-08-26;83780.93;8.99
8505870778358741102;2019-08;2019-08-05;2019-08-26;2019-08-26;99595.14;8.99
8505870778358741102;2019-08;2019-08-13;2019-09-02;2019-09-02;95971.0;8.99
2201150681962815877;2019-08;2019-08-04;2019-08-26;2019-08-26;31212.23;4.99
6325701146112164499;2019-08;2019-08-04;2019-08-29;2019-08-29;30233.19;6.99
5574997762710520717;2019-08;2019-08-04;2019-08-21;2019-08-21;35180.7;8.99
1308019675417057675;2019-08;2019-08-04;2019-08-26;2019-08-26;13698.69;6.99
1308019675417057675;2019-08;2019-08-04;2019-08-26;2019-08-26;19426.25;6.99
1308019675417057675;2019-08;2019-08-06;2019-08-28;2019-08-28;16966.01;6.99
1308019675417057675;2019-08;2019-08-07;2019-08-29;2019-08-29;13879.62;6.99
1308019675417057675;2019-08;2019-08-09;2019-09-02;2019-09-02;13879.62;6.99
1308019675417057675;2019-08;2019-08-12;2019-09-03;2019-09-03;16966.01;6.99
1308019675417057675;2019-08;2019-08-13;2019-09-04;2019-09-04;13879.77;6.99
3022528659032597047;2019-08;2019-08-04;2019-08-20;2019-08-20;54494.95;8.99
3022528659032597047;2019-08;2019-08-07;2019-08-23;2019-08-23;42435.0;8.99
3022528659032597047;2019-08;2019-08-12;2019-08-28;2019-08-28;34799.87;8.99
5528372913947954503;2019-08;2019-08-04;2019-09-09;2019-09-09;99870.0;11.99
8292458529987016717;2019-08;2019-08-04;2019-08-20;2019-08-20;35593.0;5.99
8292458529987016717;2019-08;2019-08-08;2019-08-26;2019-08-26;52797.1;5.99
8409181491723988567;2019-08;2019-08-04;2019-08-23;2019-08-23;103827.1;5.99
8409181491723988567;2019-08;2019-08-05;2019-08-26;2019-08-26;138346.21;5.99
8409181491723988567;2019-08;2019-08-15;2019-09-03;2019-09-03;104126.97;5.99
